"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
@8@, 326.50818219419909, 30.526326719733881, 326.50818219419909, 327.93208086852411, 5.1592802445676913, -133.61295758449799, 5.1592802445676913
DDDDDD8@, 372.25226607289716, 56.298386537601445, 372.25226607289716, 376.48540200536888, 6.8242262896014987, -130.48598124814197, 6.8242262896014987
âààààH8@, 333.71466177956086, 34.237004447942347, 372.25226607289716, 376.48540200536888, 5.3971920078515812, -133.47543204488628, 6.8242262896014987
ÕÃÃÃÃL8@, 316.83901886248242, 24.649336451808448, 372.25226607289716, 376.48540200536888, 4.8317707403349726, -134.69182639055128, 6.8242262896014987
Q8@, 235.25291026826204, -20.440307807923425, 372.25226607289716, 376.48540200536888, 2.5941978877701226, -139.00295676721441, 6.8242262896014987
UUUUUU8@, 233.93277452372129, -21.541251699190056, 372.25226607289716, 376.48540200536888, 2.5466007340607786, -139.06808752559132, 6.8242262896014987
öôôôôY8@, 261.62146124386823, -6.5454278631323053, 372.25226607289716, 376.48540200536888, 3.1881586805569757, -137.48460271408831, 6.8242262896014987
ﬁ››››]8@, 267.03166641319575, -3.7596923522029995, 372.25226607289716, 376.48540200536888, 3.3179526660325505, -137.15263152763191, 6.8242262896014987
"""""b8@, 228.18592769327242, -25.249789026225496, 372.25226607289716, 376.48540200536888, 2.4026617227959646, -139.36278747850653, 6.8242262896014987
ffffff8@, 205.72358351900343, -37.418246686030457, 372.25226607289716, 376.48540200536888, 1.9521738743528654, -140.11179596663627, 6.8242262896014987
´™™™™j8@, 199.15123533651692, -41.520239570650816, 372.25226607289716, 376.48540200536888, 1.8281127380551965, -140.40945804138985, 6.8242262896014987
ÔÓÓÓÓn8@, 200.37580625638685, -41.056924828019021, 372.25226607289716, 376.48540200536888, 1.8498856672095401, -140.34234812688547, 6.8242262896014987
33333s8@, 217.68813032373944, -31.525615698481126, 372.25226607289716, 376.48540200536888, 2.1754510234761346, -139.48879026988575, 6.8242262896014987
wwwwww8@, 236.5258657888354, -20.869294222058802, 372.25226607289716, 376.48540200536888, 2.5731247956380483, -138.50423288531439, 6.8242262896014987
ºªªªª{8@, 225.44796733847994, -26.556978224789148, 372.25226607289716, 376.48540200536888, 2.34231393302698, -139.11358033578301, 6.8242262896014987
Ä8@, 204.8225189859254, -37.646243185519296, 372.25226607289716, 376.48540200536888, 1.9410659131154231, -140.16357402065017, 6.8242262896014987
DDDDDÑ8@, 196.36568145769294, -42.393935550862935, 372.25226607289716, 376.48540200536888, 1.7860994923194196, -140.56391642354637, 6.8242262896014987
âààààà8@, 214.16271726833622, -32.640503676987755, 372.25226607289716, 376.48540200536888, 2.1163636574222502, -139.69825540062968, 6.8242262896014987
ÕÃÃÃÃå8@, 244.79519522361872, -15.561504456310402, 372.25226607289716, 376.48540200536888, 2.7796252604021578, -138.07029328685815, 6.8242262896014987
ë8@, 279.68067605128073, 3.605764352518102, 372.25226607289716, 376.48540200536888, 3.6693680243714, -136.37869712786488, 6.8242262896014987
UUUUUï8@, 277.96067549044375, 2.8309423714926218, 372.25226607289716, 376.48540200536888, 3.6316704013001826, -136.49149360114649, 6.8242262896014987
öôôôôô8@, 276.73150824835341, 2.1909138624243822, 372.25226607289716, 376.48540200536888, 3.6006022895634535, -136.5695448138961, 6.8242262896014987
ﬁ››››ù8@, 326.91094867996338, 30.249446113029475, 372.25226607289716, 376.48540200536888, 5.1314989926208217, -133.57680324315439, 6.8242262896014987
"""""¢8@, 354.3315126937373, 45.666654531159679, 372.25226607289716, 376.48540200536888, 6.1049695852726975, -131.90884497973084, 6.8242262896014987
fffff¶8@, 356.66582020786672, 46.819793495762205, 372.25226607289716, 376.48540200536888, 6.1757855152935877, -131.72373126960318, 6.8242262896014987
´™™™™™8@, 365.9271509057927, 52.175390295989871, 372.25226607289716, 376.48540200536888, 6.5302287220588253, -130.99115284379917, 6.8242262896014987
ÔÓÓÓÓÆ8@, 316.67043579210713, 24.035007345509833, 372.25226607289716, 376.48540200536888, 4.7861833563544494, -134.69592074868672, 6.8242262896014987
33333≥8@, 278.48762152202056, 3.0788820609217971, 372.25226607289716, 376.48540200536888, 3.6610195780299235, -136.85348485734824, 6.8242262896014987
wwwww∑8@, 269.80180051028287, -1.9290634913716755, 372.25226607289716, 376.48540200536888, 3.417548339201232, -137.38938429199311, 6.8242262896014987
ºªªªªª8@, 234.72593272838586, -21.083334174319926, 372.25226607289716, 376.48540200536888, 2.5649785747537419, -139.02556275023952, 6.8242262896014987
¿8@, 200.85746307064522, -39.497588160489236, 372.25226607289716, 376.48540200536888, 1.8773198358866867, -140.36276479049133, 6.8242262896014987
DDDDDƒ8@, 188.80378675012855, -46.420094092173272, 372.25226607289716, 376.48540200536888, 1.6591078241456798, -140.91627632138054, 6.8242262896014987
âàààà»8@, 177.12366821457999, -52.453216132392562, 372.25226607289716, 376.48540200536888, 1.47233627269439, -141.04461983731281, 6.8242262896014987
ÕÃÃÃÃÃ8@, 168.80450863513386, -56.747990779972959, 372.25226607289716, 376.48540200536888, 1.3533472255526766, -141.40322241775033, 6.8242262896014987
—8@, 148.56199229787183, -68.16719390601034, 372.25226607289716, 376.48540200536888, 1.0827512155529355, -142.1934561391277, 6.8242262896014987
UUUUU’8@, 144.87642130981206, -70.221826601244246, 372.25226607289716, 376.48540200536888, 1.0397122683194786, -142.329166587423, 6.8242262896014987
öôôôôŸ8@, 144.14833870756962, -70.665997411839541, 372.25226607289716, 376.48540200536888, 1.0314213505896459, -142.35440280064967, 6.8242262896014987
ﬁ›››››8@, 144.19481558538007, -70.706706011462643, 372.25226607289716, 376.48540200536888, 1.0320314650718814, -142.350477994333, 6.8242262896014987
"""""‚8@, 186.09566301795724, -47.872922852744551, 372.25226607289716, 376.48540200536888, 1.6097155339708931, -140.63982472285409, 6.8242262896014987
fffffÊ8@, 194.06354218380955, -43.67017088104388, 372.25226607289716, 376.48540200536888, 1.741569899103963, -140.27049550657631, 6.8242262896014987
´™™™™Í8@, 191.88338910550937, -44.812764654297197, 372.25226607289716, 376.48540200536888, 1.7048254578814632, -140.37305749355477, 6.8242262896014987
ÔÓÓÓÓÓ8@, 192.6632489301507, -44.404808380887694, 372.25226607289716, 376.48540200536888, 1.7178977049535811, -140.33645394128069, 6.8242262896014987
33333Û8@, 216.63811655614228, -30.940392877060205, 372.25226607289716, 376.48540200536888, 2.1659928459434132, -139.18458104772316, 6.8242262896014987
wwwww˜8@, 224.7497065480604, -26.200514831452459, 372.25226607289716, 376.48540200536888, 2.3397182326605925, -138.77387561358105, 6.8242262896014987
ºªªªª˚8@, 248.38076797413942, -13.301422411667781, 372.25226607289716, 376.48540200536888, 2.8752371119650988, -137.87397819439553, 6.8242262896014987
9@, 265.5842332003827, -3.3050675183527827, 372.25226607289716, 376.48540200536888, 3.3274807614743263, -136.87347185686119, 6.8242262896014987
DDDDD9@, 304.29120551096941, 17.921712088815074, 372.25226607289716, 376.48540200536888, 4.4167855468955253, -134.77732195605455, 6.8242262896014987
âàààà9@, 350.66042462584693, 44.012849108617701, 372.25226607289716, 376.48540200536888, 5.9842100127482851, -131.80578112366985, 6.8242262896014987
ÕÃÃÃÃ9@, 362.4825270947191, 50.39913865539463, 372.25226607289716, 376.48540200536888, 6.416798636602425, -131.26877227406433, 6.8242262896014987
9@, 363.8670932760316, 51.157302463673361, 372.25226607289716, 376.48540200536888, 6.4662509204359875, -131.15814186746925, 6.8242262896014987
UUUUU9@, 320.34973983155015, 26.375968831209164, 372.25226607289716, 376.48540200536888, 4.9246463530220854, -134.44009295000723, 6.8242262896014987
öôôôô9@, 303.12686640962352, 16.428359660602425, 372.25226607289716, 376.48540200536888, 4.3647020497550511, -135.63191844835487, 6.8242262896014987
ﬁ››››9@, 257.56673015281592, -9.0235288230210315, 372.25226607289716, 376.48540200536888, 3.089802376686309, -138.11727581630555, 6.8242262896014987
""""""9@, 228.49963480006858, -24.947559482470119, 372.25226607289716, 376.48540200536888, 2.4131408565102115, -139.3499313707043, 6.8242262896014987
fffff&9@, 223.81210650857329, -27.545176274655574, 372.25226607289716, 376.48540200536888, 2.3140595659225154, -139.59646853027627, 6.8242262896014987
´™™™™*9@, 214.69223977654306, -31.914979825180364, 372.25226607289716, 376.48540200536888, 2.1395297925269934, -139.68314134360759, 6.8242262896014987
ÔÓÓÓÓ.9@, 214.81402671734736, -31.848842678457256, 372.25226607289716, 376.48540200536888, 2.1419578782465343, -139.6768961612508, 6.8242262896014987
3333339@, 192.7709180014914, -44.239604401874985, 372.25226607289716, 376.48540200536888, 1.7263490906511438, -140.73478251780685, 6.8242262896014987
wwwww79@, 204.48994119361262, -37.738666147048122, 372.25226607289716, 376.48540200536888, 1.9371537159256265, -140.18221574514425, 6.8242262896014987
ºªªªª;9@, 194.33879786102827, -43.11644628725324, 372.25226607289716, 376.48540200536888, 1.7600614018961021, -140.6688582182089, 6.8242262896014987
@9@, 193.44069343907324, -43.770822019173913, 372.25226607289716, 376.48540200536888, 1.7401573537006569, -140.7065457922192, 6.8242262896014987
DDDDDD9@, 196.29424069560022, -42.464626323737306, 372.25226607289716, 376.48540200536888, 1.7842425550060155, -140.56632867944063, 6.8242262896014987
âààààH9@, 196.63602637653653, -42.210057117352164, 372.25226607289716, 376.48540200536888, 1.7915334008524932, -140.55229650707304, 6.8242262896014987
ÕÃÃÃÃL9@, 203.5514091590087, -38.490625173821982, 372.25226607289716, 376.48540200536888, 1.9143039598123845, -140.22085990745029, 6.8242262896014987
Q9@, 177.7231379727088, -52.247019200052279, 372.25226607289716, 376.48540200536888, 1.4797318506075108, -141.01517911061435, 6.8242262896014987
UUUUUU9@, 152.84697430144382, -65.658807061315557, 372.25226607289716, 376.48540200536888, 1.1360140997859156, -142.03574129428807, 6.8242262896014987
öôôôôY9@, 186.86979371290585, -46.935220952606542, 372.25226607289716, 376.48540200536888, 1.6312605107765654, -140.62007420714573, 6.8242262896014987
ﬁ››››]9@, 198.24515422430846, -40.55119942999746, 372.25226607289716, 376.48540200536888, 1.8313358301043732, -140.09898461358478, 6.8242262896014987
"""""b9@, 202.99791989553478, -37.900564272252495, 372.25226607289716, 376.48540200536888, 1.9192346954883532, -139.87328505279461, 6.8242262896014987
ffffff9@, 205.01057353827619, -36.867097921380619, 372.25226607289716, 376.48540200536888, 1.9542716944954228, -139.77440000060952, 6.8242262896014987
´™™™™j9@, 208.26991191286339, -35.00977568521953, 372.25226607289716, 376.48540200536888, 2.0181752119499894, -139.61667928318067, 6.8242262896014987
ÔÓÓÓÓn9@, 208.30347968411806, -35.046265400777131, 372.25226607289716, 376.48540200536888, 2.0169105074064446, -139.61380053833611, 6.8242262896014987
33333s9@, 190.05791057221197, -45.099569096406327, 372.25226607289716, 376.48540200536888, 1.6869278556552409, -140.47763833829109, 6.8242262896014987
wwwwww9@, 258.41612715994501, -7.805053548643671, 372.25226607289716, 376.48540200536888, 3.1171337382597195, -137.29057437457925, 6.8242262896014987
ºªªªª{9@, 266.31519451912482, -3.6268238558071255, 372.25226607289716, 376.48540200536888, 3.3089814209496504, -136.81327751955783, 6.8242262896014987
Ä9@, 254.6408531478402, -10.17041241472311, 372.25226607289716, 376.48540200536888, 3.0126325005003247, -137.50449377520215, 6.8242262896014987
DDDDDÑ9@, 229.23151362296596, -24.39315512608016, 372.25226607289716, 376.48540200536888, 2.4243994277298953, -138.91591863467235, 6.8242262896014987
âààààà9@, 225.71812711812854, -26.282682905192519, 372.25226607289716, 376.48540200536888, 2.3510663974185819, -139.10337670181809, 6.8242262896014987
ÕÃÃÃÃå9@, 246.49764792732236, -14.309353533552759, 372.25226607289716, 376.48540200536888, 2.8320759032001765, -137.98182041673817, 6.8242262896014987
ë9@, 310.18517062735475, 21.036737366299445, 372.25226607289716, 376.48540200536888, 4.5858064444750859, -134.36968527705804, 6.8242262896014987
UUUUUï9@, 293.09804490614999, 11.325559401483828, 372.25226607289716, 376.48540200536888, 4.0615591719683826, -135.51924451316373, 6.8242262896014987
öôôôôô9@, 297.75854481374768, 13.939685020179837, 372.25226607289716, 376.48540200536888, 4.1989365437514357, -135.21082986869948, 6.8242262896014987
ﬁ››››ù9@, 304.60800801324882, 17.707047921832025, 372.25226607289716, 376.48540200536888, 4.4009718388092827, -134.74780272433173, 6.8242262896014987
"""""¢9@, 310.16349748370317, 20.654145784649582, 372.25226607289716, 376.48540200536888, 4.5624189063153127, -134.36240257332406, 6.8242262896014987
fffff¶9@, 308.03205329889687, 19.482426425693099, 372.25226607289716, 376.48540200536888, 4.4977278919517012, -134.50993232042688, 6.8242262896014987
´™™™™™9@, 274.58881445481751, 0.65438851623596361, 372.25226607289716, 376.48540200536888, 3.5257403442313544, -136.69463564867473, 6.8242262896014987
ÔÓÓÓÓÆ9@, 245.83856693742092, -15.386960357343941, 372.25226607289716, 376.48540200536888, 2.8004008983466031, -138.39842524845915, 6.8242262896014987
33333≥9@, 211.56210771854387, -33.801393638661231, 372.25226607289716, 376.48540200536888, 2.0727764227976926, -139.83605811095131, 6.8242262896014987
wwwww∑9@, 221.9571664409612, -28.092699239681092, 372.25226607289716, 376.48540200536888, 2.2804710462019546, -139.30721390164584, 6.8242262896014987
ºªªªªª9@, 229.11621258162489, -24.374666672992063, 372.25226607289716, 376.48540200536888, 2.4240560437366252, -138.92461815043455, 6.8242262896014987
¿9@, 221.49570594512602, -28.448611869136553, 372.25226607289716, 376.48540200536888, 2.2678327270038396, -139.32833414477298, 6.8242262896014987
DDDDDƒ9@, 250.88730385459397, -12.416220485164239, 372.25226607289716, 376.48540200536888, 2.9159946462074831, -137.7168854022909, 6.8242262896014987
âàààà»9@, 260.00713368045695, -7.2694037577231949, 372.25226607289716, 376.48540200536888, 3.1428300736594279, -137.18705403135948, 6.8242262896014987
ÕÃÃÃÃÃ9@, 245.12548168666564, -15.612963721117875, 372.25226607289716, 376.48540200536888, 2.7795765363159042, -138.04446898568824, 6.8242262896014987
—9@, 249.92230529546285, -12.851871911517556, 372.25226607289716, 376.48540200536888, 2.8961279654960599, -137.77518699284633, 6.8242262896014987
UUUUU’9@, 241.02443554931452, -17.837401327419169, 372.25226607289716, 376.48540200536888, 2.6863236557283545, -138.27543073506692, 6.8242262896014987
öôôôôŸ9@, 256.43648269562868, -9.2583115506766731, 372.25226607289716, 376.48540200536888, 3.0537152781485286, -137.39728035026388, 6.8242262896014987
ﬁ›››››9@, 255.85356303837943, -9.6475798749760031, 372.25226607289716, 376.48540200536888, 3.037105878736293, -137.42923645142804, 6.8242262896014987
"""""‚9@, 248.12294743705965, -13.979161590834616, 372.25226607289716, 376.48540200536888, 2.8491769806954799, -137.87383924539188, 6.8242262896014987
fffffÊ9@, 263.50229846640588, -5.3656231738135993, 372.25226607289716, 376.48540200536888, 3.2299238767605756, -136.97757092596095, 6.8242262896014987
´™™™™Í9@, 296.6208905500763, 13.027395833215117, 372.25226607289716, 376.48540200536888, 4.1499163791891061, -135.2796946674589, 6.8242262896014987
ÔÓÓÓÓÓ9@, 297.66195423767346, 13.861190589996092, 372.25226607289716, 376.48540200536888, 4.1946379449917597, -135.21670048237394, 6.8242262896014987
33333Û9@, 294.97625722780413, 12.179601080628299, 372.25226607289716, 376.48540200536888, 4.105369932995667, -135.39067177127416, 6.8242262896014987
wwwww˜9@, 306.98987669762278, 18.334445218189558, 372.25226607289716, 376.48540200536888, 4.4384523813425698, -134.56378610551906, 6.8242262896014987
ºªªªª˚9@, 322.26351336794244, 26.554958369159746, 372.25226607289716, 376.48540200536888, 4.9151691898630911, -133.88158717447968, 6.8242262896014987
:@, 394.03012587380294, 66.707341965482513, 394.03012587380294, 399.63684711025434, 7.5457862189695879, -129.01504321852158, 7.5457862189695879
DDDDD:@, 404.16196807661225, 72.732712648629956, 404.16196807661225, 410.65428760550975, 7.9830383798651976, -128.14279452103403, 7.9830383798651976
âàààà:@, 380.9373218295994, 59.364688799089627, 404.16196807661225, 410.65428760550975, 7.0272544010797073, -130.12761981685856, 7.9830383798651976
ÕÃÃÃÃ:@, 361.8922857601317, 48.424334148080796, 404.16196807661225, 410.65428760550975, 6.2915716953271881, -131.67377461110266, 7.9830383798651976
:@, 347.18860395010375, 40.291749514975635, 404.16196807661225, 410.65428760550975, 5.769904735277863, -132.8277974404723, 7.9830383798651976
UUUUU:@, 331.72713521915989, 31.769012683486284, 404.16196807661225, 410.65428760550975, 5.2493681104390673, -133.9937847966732, 7.9830383798651976
öôôôô:@, 307.40454607741168, 18.762767841442091, 404.16196807661225, 410.65428760550975, 4.4908676035728767, -135.33891936632884, 7.9830383798651976
ﬁ››››:@, 283.44838928887424, 5.726787343519371, 404.16196807661225, 410.65428760550975, 3.7911552087467264, -136.53674826908863, 7.9830383798651976
"""""":@, 236.98220547094024, -20.152486374812959, 404.16196807661225, 410.65428760550975, 2.6024040208036379, -138.89510131116916, 7.9830383798651976
fffff&:@, 200.81851631920722, -39.938859498144431, 404.16196807661225, 410.65428760550975, 1.8655513634375378, -140.35367804712854, 7.9830383798651976
´™™™™*:@, 188.25485554565088, -46.75894846526171, 404.16196807661225, 410.65428760550975, 1.6492288965625896, -140.94010304789359, 7.9830383798651976
ÔÓÓÓÓ.:@, 187.99010621323617, -46.89273082823339, 404.16196807661225, 410.65428760550975, 1.6450371017408174, -140.95241962594395, 7.9830383798651976
333333:@, 188.73517741333515, -46.379322515253442, 404.16196807661225, 410.65428760550975, 1.6596047868076507, -140.92153580895692, 7.9830383798651976
wwwww7:@, 191.71705863992318, -44.755413462634095, 404.16196807661225, 410.65428760550975, 1.7096593833629137, -140.78503750637807, 7.9830383798651976
ºªªªª;:@, 226.24344810272814, -25.947009444271572, 404.16196807661225, 410.65428760550975, 2.363341419210359, -139.07725438694123, 7.9830383798651976
@:@, 269.68939763650297, -1.6696059250445827, 404.16196807661225, 410.65428760550975, 3.4005312511645069, -136.61019824273436, 7.9830383798651976
DDDDDD:@, 275.51130566565564, 1.5989251960058195, 404.16196807661225, 410.65428760550975, 3.5570145933394297, -136.25154722384846, 7.9830383798651976
âààààH:@, 270.97303964146062, -0.8916747307322741, 404.16196807661225, 410.65428760550975, 3.4373032561665222, -136.53315627054812, 7.9830383798651976
ÕÃÃÃÃL:@, 266.71097053337752, -2.8479836189397374, 404.16196807661225, 410.65428760550975, 3.3467941165778012, -136.80233124511906, 7.9830383798651976
Q:@, 312.43804662399555, 22.272322979290866, 404.16196807661225, 410.65428760550975, 4.6545066846963516, -134.21281628336695, 7.9830383798651976
UUUUUU:@, 313.65689423816616, 22.762404014137779, 404.16196807661225, 410.65428760550975, 4.6805746434634212, -134.12341657509791, 7.9830383798651976
öôôôôY:@, 281.09718653007769, 4.351430199662973, 404.16196807661225, 410.65428760550975, 3.7062673559697914, -136.28788783711323, 7.9830383798651976
ﬁ››››]:@, 290.66241020879198, 9.4936294572863691, 404.16196807661225, 410.65428760550975, 3.9666214144726957, -135.66654543513232, 7.9830383798651976
"""""b:@, 361.2430262163432, 48.849834705738324, 404.16196807661225, 410.65428760550975, 6.3014911909753124, -131.3497994219764, 7.9830383798651976
ffffff:@, 378.30497846457035, 58.838474132537591, 404.16196807661225, 410.65428760550975, 6.9758774597775215, -129.97534977519243, 7.9830383798651976
´™™™™j:@, 389.0213337397052, 64.32843300094568, 404.16196807661225, 410.65428760550975, 7.375104463880306, -129.45920214382906, 7.9830383798651976
ÔÓÓÓÓn:@, 375.48148371270327, 56.876361309463213, 404.16196807661225, 410.65428760550975, 6.858365850832473, -130.59709532451069, 7.9830383798651976
33333s:@, 367.70516115698138, 52.530547803566662, 404.16196807661225, 410.65428760550975, 6.5654342363952773, -131.23180080024022, 7.9830383798651976
wwwwww:@, 331.94387331197265, 32.509084465092585, 404.16196807661225, 410.65428760550975, 5.300174700619098, -133.9912086323225, 7.9830383798651976
ºªªªª{:@, 318.50180540676348, 25.334238692034901, 404.16196807661225, 410.65428760550975, 4.8646980994822098, -134.57126145159083, 7.9830383798651976
Ä:@, 323.72871936471284, 28.249572177267488, 404.16196807661225, 410.65428760550975, 5.0326689359749581, -134.1981085825706, 7.9830383798651976
DDDDDÑ:@, 350.4681457887433, 43.334073222645422, 404.16196807661225, 410.65428760550975, 5.9523534824600288, -132.20609889256383, 7.9830383798651976
âààààà:@, 340.99848704333544, 37.870954243838867, 404.16196807661225, 410.65428760550975, 5.6079737183118716, -132.92569295335446, 7.9830383798651976
ÕÃÃÃÃå:@, 340.01270731369289, 37.170079927182641, 404.16196807661225, 410.65428760550975, 5.5626418851686461, -132.99706273834124, 7.9830383798651976
ë:@, 324.41432998909346, 28.413129434935087, 404.16196807661225, 410.65428760550975, 5.0385967544228007, -134.14469360296022, 7.9830383798651976
UUUUUï:@, 307.77833014302638, 19.124283285358896, 404.16196807661225, 410.65428760550975, 4.5127861221647292, -135.31604056331832, 7.9830383798651976
öôôôôô:@, 309.48186929056465, 20.096627218225859, 404.16196807661225, 410.65428760550975, 4.5666043898274014, -135.19914458602128, 7.9830383798651976
ﬁ››››ù:@, 289.25339999571082, 8.5537228716156761, 404.16196807661225, 410.65428760550975, 3.9324310373465079, -136.15287550730483, 7.9830383798651976
"""""¢:@, 294.23057151358529, 11.307758269717079, 404.16196807661225, 410.65428760550975, 4.0746819695445557, -135.82592742006679, 7.9830383798651976
fffff¶:@, 290.94330304072486, 9.6366007770108162, 404.16196807661225, 410.65428760550975, 3.9881784324128851, -136.04620611935988, 7.9830383798651976
´™™™™™:@, 296.03881994059651, 12.305145201642704, 404.16196807661225, 410.65428760550975, 4.1268926972380564, -135.70581285788694, 7.9830383798651976
ÔÓÓÓÓÆ:@, 277.26029179468333, 1.8074522440160437, 404.16196807661225, 410.65428760550975, 3.5958815485493378, -136.91735623930441, 7.9830383798651976
33333≥:@, 257.38336240315579, -9.4595006036492784, 404.16196807661225, 410.65428760550975, 3.0720429016416819, -138.11881569360222, 7.9830383798651976
wwwww∑:@, 282.08752160174862, 4.2441675407980695, 404.16196807661225, 410.65428760550975, 3.7169636411273257, -136.60502456211535, 7.9830383798651976
ºªªªªª:@, 327.97557201697418, 30.333307897761355, 404.16196807661225, 410.65428760550975, 5.1319317370792987, -133.48775476814475, 7.9830383798651976
¿:@, 325.39148980997129, 28.932776851806715, 404.16196807661225, 410.65428760550975, 5.0498119472442875, -133.67635642591674, 7.9830383798651976
DDDDDƒ:@, 337.72271084300394, 35.710246031345008, 404.16196807661225, 410.65428760550975, 5.4541570602195097, -132.76646210031728, 7.9830383798651976
âàààà»:@, 329.47642004204283, 31.152027783637788, 404.16196807661225, 410.65428760550975, 5.1802984553191056, -133.37756147307383, 7.9830383798651976
ÕÃÃÃÃÃ:@, 297.63694515303126, 13.322209432774043, 404.16196807661225, 410.65428760550975, 4.1804750625083402, -135.60272104264516, 7.9830383798651976
—:@, 272.53386789375196, -0.33341428037380677, 404.16196807661225, 410.65428760550975, 3.4943459454411316, -137.22279901567845, 7.9830383798651976
UUUUU’:@, 267.89637020188349, -2.7300567611431066, 404.16196807661225, 410.65428760550975, 3.3827112218996129, -137.5103029552435, 7.9830383798651976
öôôôôŸ:@, 315.75359538489295, 24.037946568860665, 404.16196807661225, 410.65428760550975, 4.7731263314981831, -134.37408993558967, 7.9830383798651976
ﬁ›››››:@, 312.44596934279366, 22.166991604124203, 404.16196807661225, 410.65428760550975, 4.6673366910239453, -134.60509822857986, 7.9830383798651976
"""""‚:@, 316.92424066672089, 24.321873605250921, 404.16196807661225, 410.65428760550975, 4.7847137490918348, -134.284227039348, 7.9830383798651976
fffffÊ:@, 320.48837409219078, 26.043747134141711, 404.16196807661225, 410.65428760550975, 4.8821951050226389, -134.02438007605647, 7.9830383798651976
´™™™™Í:@, 325.00615950005675, 28.513971402305415, 404.16196807661225, 410.65428760550975, 5.0252886525694942, -133.69854452724178, 7.9830383798651976
ÔÓÓÓÓÓ:@, 365.27988229721251, 51.177918702127386, 404.16196807661225, 410.65428760550975, 6.4551895438704276, -131.02900673342901, 7.9830383798651976
33333Û:@, 354.59755969973497, 45.299567958401369, 404.16196807661225, 410.65428760550975, 6.072567116601971, -131.87806782578124, 7.9830383798651976
wwwww˜:@, 343.1766866808652, 38.826538537116228, 404.16196807661225, 410.65428760550975, 5.6635716803991292, -132.75552849130187, 7.9830383798651976
ºªªªª˚:@, 402.32124490561995, 72.322318668722545, 404.16196807661225, 410.65428760550975, 7.9572586051020684, -128.32283498806572, 7.9830383798651976
;@, 408.43669968541792, 75.82224370500731, 408.43669968541792, 415.41491341835314, 8.2171262047851528, -127.78380529397103, 8.2171262047851528
DDDDD;@, 400.11871152914489, 71.244970632642008, 408.43669968541792, 415.41491341835314, 7.8815181005916175, -128.51897460061966, 8.2171262047851528
âàààà;@, 376.846593122081, 57.442346787377367, 408.43669968541792, 415.41491341835314, 6.8950484159199572, -130.47944427975295, 8.2171262047851528
ÕÃÃÃÃ;@, 389.43547060430973, 64.926428089111013, 408.43669968541792, 415.41491341835314, 7.4209933477514376, -129.43368760355361, 8.2171262047851528
;@, 390.38679983515419, 65.558793426235155, 408.43669968541792, 415.41491341835314, 7.4676560389200395, -129.35459457209032, 8.2171262047851528
UUUUU;@, 364.66411221953842, 50.494095143652274, 408.43669968541792, 415.41491341835314, 6.426856504875226, -131.46849399357609, 8.2171262047851528
öôôôô;@, 326.93254402122193, 28.819536857432446, 408.43669968541792, 415.41491341835314, 5.0751465141950671, -134.33661187565374, 8.2171262047851528
ﬁ››››;@, 303.6423057291895, 15.99062032658621, 408.43669968541792, 415.41491341835314, 4.3390214389942789, -135.57843822290482, 8.2171262047851528
